1113.hk,CK ASSET HOLDINGS LIMITED,7418298,7400298,7403798,7395298,7395298,7355798,7374298,7530298,7519298,7506798,7506798,7506798,7484298,7481798,7475398,7474398,7471398,7471398,7471398,7387398,7423898,7417898,7412898,7411398,7411398,7411398,7430398,7416898,7486398,7576898,7593898,7593898,7593898,7593398,7493898,7394398,7410398,7437398
1114.hk,BRILLIANCE CHINA AUTOMOTIVE HOLDINGS LIMITED,129175104,127929104,127723104,126735104,126735104,125853513,127947513,127739513,126765513,126469513,126469513,126469513,126551344,126721344,127221344,127321344,126831841,126831841,126831841,127067841,127065841,129449841,134363841,132987841,132987841,132987841,133177841,136007841,136009841,136267841,137369841,137369841,137369841,138279841,139751841,140215841,140475841,140541841
1115.hk,TIBET WATER RESOURCES LTD,80685000,81319000,81454000,81654000,81654000,81586000,81906000,81903000,82188000,82577000,82577000,82577000,83832000,83955000,84650000,87929000,89449000,89449000,89449000,91896000,92596000,125688000,122332000,114857000,114857000,114857000,110444000,104681000,102590000,102290000,113340000,113340000,113340000,113988000,117601000,118569000,119065000,119143000
1117.hk,CHINA MODERN DAIRY HOLDINGS LTD,130432000,126699000,126889000,126718000,126718000,127030000,126875000,127963000,128643000,128682000,128682000,128682000,129262000,129793000,129737000,129912000,130100000,130100000,130100000,130162000,130156000,130523000,131139000,131189000,131189000,131189000,130619000,127648000,127448000,127554000,127548000,127548000,127548000,125395000,125101000,125143000,124712000,124345000
1128.hk,WYNN MACAU,64318400,65205600,65081200,65456400,65456400,66563200,67249200,67836400,67872000,67873200,67873200,67873200,68009200,67449600,67416000,66701200,66651200,66651200,66651200,67297600,67300000,67138800,68391600,69939200,69939200,69939200,71830800,71832800,71724400,71541200,72094400,72094400,72094400,72084400,72085600,72277200,72272800,72234800
1136.hk,TCC INTERNATIONAL HOLDINGS LIMITED,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000,1361000
1138.hk,COSCO SHIPPING ENERGY TRANSPORTATION CO,105806000,105966000,105202000,105222000,105222000,105778000,104922000,103522000,101454000,100330000,100330000,100330000,99860000,99588000,99592000,99592000,102566000,102566000,102566000,104926000,106078000,108254000,111522000,114362000,114362000,114362000,118308000,118480000,120310000,121606000,122904000,122904000,122904000,123940000,123950000,124456000,124822000,124394000
1141.hk,CMBC CAPITAL HOLDINGS LIMITED,363310000,365890000,365570000,366080000,366080000,365940000,367010000,367860000,372590000,373100000,373100000,373100000,376760000,384960000,385640000,385110000,385550000,385550000,385550000,385600000,386550000,392840000,393440000,406010000,406010000,406010000,393510000,392360000,391070000,390090000,389530000,389530000,389530000,389470000,388980000,402340000,408220000,406520000
1157.hk,ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY CO,77308522,73231722,72882922,72106522,72106522,72082722,74851522,75024522,75593922,75631122,75631122,75631122,76549322,76940722,75708722,75690322,73999722,73999722,73999722,74614122,74502522,74586722,75048522,75097522,75097522,75097522,74669522,75220722,74416122,74661122,74610322,74610322,74610322,75115522,75270522,77507922,75797722,75029922
1165.hk,SHUNFENG INTERNATIONAL CLEAN ENERGY LIMITED,420530000,420086000,420064000,420034000,420034000,420012000,420002000,419868000,419860000,419860000,419860000,419860000,419860000,419838000,419778000,419666000,419462000,419462000,419462000,419462000,419462000,419458000,418998000,418598000,418598000,418598000,417638000,417488000,417472000,417466000,417464000,417464000,417464000,417390000,417340000,417340000,417340000,417338000
1169.hk,HAIER ELECTRONICS GROUP CO,5419558,6264558,7154558,7633558,7633558,7683558,8313558,8331558,8462558,8427558,8427558,8427558,8601558,8706558,8732558,8805558,9228558,9228558,9228558,9170059,9219059,9326059,11794059,11867059,11867059,11867059,11946059,12547059,12516059,12593059,12781059,12781059,12781059,12901059,12977059,13460059,14825059,15719059
1171.hk,YANZHOU COAL MINING COMPANY LIMITED,153821500,153719500,152649500,152709500,152709500,153699500,152979500,152781500,153047500,152017500,152017500,152017500,151583500,152741500,153989500,152785500,153733500,153733500,153733500,154139500,154629500,154939500,158985500,159815500,159815500,159815500,160079500,159333500,162047500,162587500,164253500,164253500,164253500,167777500,169985500,171841500,172837500,174509500
1177.hk,SINO BIOPHARMACEUTICAL LIMITED,176531956,177030956,177820956,177615956,177615956,179562956,179905956,181302956,181813956,179926956,179926956,179926956,180761956,182286956,184576956,187371956,185602956,185602956,185602956,186811956,192958956,192284956,193285956,195646956,195646956,195646956,196243956,196476956,198436956,198085956,197888956,197888956,197888956,203563956,206130956,207051956,207224956,207996956
1186.hk,CHINA RAILWAY CONSTRUCTION CORPORATION LIMITED,75116277,75928777,76047777,76857277,76857277,75934777,76619777,74590277,74144777,73566777,73566777,73566777,73483277,73083277,72844777,72928777,74326777,74326777,74326777,75232777,75042277,75415277,75662777,75592277,75592277,75592277,76056777,76121277,75303277,75623277,75757777,75757777,75757777,75797777,76266277,75395277,75637777,75263277
1188.hk,HYBRID KINETIC GROUP LIMITED,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,187948000,181106000,181106000,181106000,179840000,179760000,179100000,175900000,175876000
1193.hk,CHINA RESOURCES GAS GROUP LIMITED,5829000,5889000,5879000,5869000,5869000,5863000,5861000,5709000,5557000,5551000,5551000,5551000,5549000,5319000,5191000,4997000,4973000,4973000,4973000,4969000,4827000,4773000,4759000,4767000,4767000,4767000,4777000,4773000,4637000,4885000,5159000,5159000,5159000,5275000,5407000,5381000,5337000,5319000
1196.hk,REALORD GROUP HOLDINGS LIMITED,16276000,16286000,16288000,16420000,16420000,16848000,17972000,18836000,18856000,18640000,18640000,18640000,18590000,18692000,18974000,19614000,20912000,20912000,20912000,20798000,20870000,21538000,22502000,22912000,22912000,22912000,23010000,23182000,24178000,24318000,24338000,24338000,24338000,24354000,24190000,24156000,24152000,24106000
1199.hk,COSCO SHIPPING PORTS LIMITED,11396211,11424211,11480211,11518211,11518211,11496211,11528211,11562211,11524211,11530978,11530978,11530978,11546978,11556978,11486978,11774978,11722978,11722978,11722978,11708978,11680978,11666978,11626978,11384978,11384978,11384978,11350978,11348978,11062978,11066978,10988978,10988978,10988978,11740978,11336978,11126978,11056978,11168978
1205.hk,CITIC RESOURCES HOLDINGS LIMITED,166886100,166998100,167302100,169084100,169084100,170500100,172058100,172246100,171052100,167010100,167010100,167010100,168786100,171364100,171392100,169474100,169124100,169124100,169124100,167272100,167414100,167666100,166512100,166256100,166256100,166256100,166230100,165510100,165542100,165456100,165822100,165822100,165822100,165872100,165884100,165076100,166212100,166244100
1208.hk,MMG LIMITED,170246000,170386000,169858000,169058000,169058000,168146000,170254000,174174000,172874000,171390000,171390000,171390000,174906000,174326000,179898000,177122000,177162000,177162000,177162000,178378000,177638000,178190000,179098000,168506000,168506000,168506000,168354000,171430000,171530000,168802000,166402000,166402000,166402000,165318000,163866000,166298000,165126000,165094000
1211.hk,BYD COMPANY LIMITED,20358297,20309297,20199797,20152297,20152297,19857297,19909797,19363797,18640297,18698797,18698797,18698797,18684797,18686797,18464797,18550297,18489569,18489569,18489569,17744069,17826069,18038569,17916069,18090569,18090569,18090569,18204069,18178569,18546069,18503069,18376569,18376569,18376569,18401569,18452069,18660569,19032069,19066069
1212.hk,LIFESTYLE INTERNATIONAL HOLDINGS LIMITED,230000,240500,240500,240500,240500,241500,241500,244000,244000,247500,247500,247500,247500,246500,246500,246500,246500,246500,246500,246500,226500,225500,225500,225500,225500,225500,225500,225500,225500,251500,251500,251500,251500,251500,251500,251500,254500,255000
1230.hk,YASHILI INTERNATIONAL HOLDINGS LTD,50206000,50134000,50245000,49578000,49578000,49678000,49392000,50855000,53136000,52975000,52975000,52975000,53067000,53130000,53206000,53157000,53317000,53317000,53317000,53283000,53279000,53284000,48957406,49000406,49000406,49000406,49109406,47750406,47669406,47657406,47611406,47611406,47611406,47603406,47899406,47720406,47625406,47768406
1234.hk,CHINA LILANG LIMITED,29193000,29108000,29099000,29049000,29049000,28891000,28263000,28225000,27978000,27905000,27905000,27905000,27895000,27866000,27813000,27767000,27815000,27815000,27815000,28115000,28299000,28262000,27741000,27741000,27741000,27741000,27694000,27592000,27140000,27140000,26787000,26787000,26787000,26707000,26716000,26554000,26559000,26416000
1236.hk,NATIONAL AGRICULTURAL HOLDINGS LIMITED,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000,48048000
1238.hk,POWERLONG REAL ESTATE HOLDINGS LIMITED,31233000,31429000,31453000,31666000,31666000,31689000,31598000,31353000,31373000,32001000,32001000,32001000,31900000,32277000,32502000,33122000,32782000,32782000,32782000,32855000,33077000,34421000,34551000,34392000,34392000,34392000,34438000,34546000,34464000,33994000,33894000,33894000,33894000,33955000,34334000,34229000,34329000,34053000
1250.hk,BEIJING ENTERPRISES CLEAN ENERGY GROUP LIMITED,1022880000,1037860000,1034800000,1047320000,1047320000,1036440000,1044220000,1056460000,1071740000,1113880000,1113880000,1113880000,1155460000,1193960000,1219160000,1231580000,1298020000,1298020000,1298020000,1314080000,1426880000,1576700000,1660500000,1757000000,1757000000,1757000000,1776960000,1777500000,1820660000,2156120000,2256360000,2256360000,2256360000,2257600000,2274940000,2289200000,2302460000,2324480000
1253.hk,CHINA GREENLAND BROAD GREENSTATE GROUP COMPANY LIMITED,16932000,16932000,16920000,16920000,16920000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16916000,16516000,16516000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000,16216000
1257.hk,CHINA EVERBRIGHT GREENTECH LIMITED,3596000,3662000,3620000,3734000,3734000,3790000,3822000,4146000,4525000,6173000,6173000,6173000,6597000,6692000,6700000,6714000,6819000,6819000,6819000,6848000,6860000,7459000,8232000,8627000,8627000,8627000,9036000,9480000,9649000,9815000,10459000,10459000,10459000,10405000,10519000,11735000,12614000,13060000
1282.hk,CHINA GOLDJOY GROUP LIMITED,1824556000,1825628000,1825008000,1825312000,1825312000,1825844000,1825896000,1825924000,1826768000,1827792000,1827792000,1827792000,1828308000,1829160000,1829724000,1830296000,1829616000,1829616000,1829616000,1829864000,1828440000,1828760000,1828448000,1829736000,1829736000,1829736000,1831692000,1830276000,1829732000,1827936000,1826996000,1826996000,1826996000,1825976000,1824340000,1824084000,1824384000,1824292000
1288.hk,AGRICULTURAL BANK OF CHINA LIMITED,1906437000,1930328000,1967165000,1992300000,1992300000,2027099000,2020354000,2033456000,2033084000,2046569000,2046569000,2046569000,2054960000,2078507000,2095549000,2121922000,2136066000,2136066000,2136066000,2143822000,2146659000,2155515000,2166306000,2170600000,2170600000,2170600000,2197044000,2204473000,2247671000,2265360000,2278557000,2278557000,2278557000,2295775000,2317352000,2389128000,2427949000,2469834000
1293.hk,GRAND BAOXIN AUTO GROUP LIMITED,161113917,162451417,164984917,165175917,165175917,164962917,165042917,165907917,165472123,165349123,165349123,165349123,167511623,165723123,167412894,162320394,162914394,162914394,162914394,163506894,163361394,162665394,165511394,165901894,165901894,165901894,166071394,164527894,163641894,163601894,162975894,162975894,162975894,164658394,162692394,162655394,161052894,161191394
1299.hk,AIA GROUP LIMITED,30423940,30415340,30555340,30547540,30547540,30548540,28778140,27465140,26800740,26533740,26533740,26533740,26536540,26461340,26547340,26534940,26535140,26535140,26535140,26570140,26245740,25495140,25378940,25716940,25716940,25716940,25710340,25754540,26966540,26970340,27104140,27104140,27104140,27516940,23576140,23645540,22761540,22794140
1302.hk,LIFETECH SCIENTIFIC CORPORATION,254230000,255724000,256926000,257634000,257634000,260106000,260758000,261316000,262708000,262822000,262822000,262822000,262898000,263538000,266692000,270564000,274688000,274688000,274688000,274540000,275696000,277526000,277534000,276948000,276948000,276948000,279260000,280862000,282288000,285996000,286272000,286272000,286272000,286910000,287268000,283394000,283286000,284476000
1308.hk,SITC INTERNATIONAL HOLDINGS COMPANY LIMITED,16040000,16110000,15576000,15571000,15571000,15571000,15571000,15584000,15578000,15588000,15588000,15588000,15594000,15594000,15628000,15632000,15635000,15635000,15635000,15636000,15606000,15606000,15517000,15487000,15487000,15487000,15487000,15442000,15448000,15448000,15380000,15380000,15380000,15370000,15255000,15092000,15092000,15020000
1310.hk,HKBN LTD,201000,201000,201000,201000,201000,201000,201000,201000,201000,201000,201000,201000,202500,202500,169000,173500,169000,169000,169000,169000,189500,259000,259500,294500,294500,294500,194000,193500,193000,193000,191500,191500,191500,178500,178500,177000,177000,137000
1313.hk,CHINA RESOURCES CEMENT HOLDINGS LIMITED,35028000,34886000,34396000,34524000,34524000,34266000,34430000,33790000,33588000,33820000,33820000,33820000,33654000,33972000,33826000,33982000,33822000,33822000,33822000,33866000,33856000,33240000,33510000,32694000,32694000,32694000,30246000,30432000,29536000,29482000,26274000,26274000,26274000,26312000,27496000,27590000,27488000,27452000
1315.hk,VISION FAME INTERNATIONAL HOLDING LIMITED,641898000,642716000,654454000,664034000,664034000,691272000,696986000,694082000,686634000,686472000,686472000,686472000,685504000,688602000,688846000,689684000,688160000,688160000,688160000,689398000,689534000,692064000,692800000,696412000,696412000,696412000,698508000,699140000,695378000,697350000,697556000,697556000,697556000,698986000,700146000,699410000,702468000,706030000
1316.hk,NEXTEER AUTOMOTIVE GROUP LIMITED,25740000,26152000,26096000,25973000,25973000,25944000,25965000,26485000,27072000,27159000,27159000,27159000,27457000,27641000,27931000,27800000,27723000,27723000,27723000,26910000,26939000,27036000,27478000,28496000,28496000,28496000,28925000,29850000,29887000,28629000,28787000,28787000,28787000,29180000,29380000,29180000,28932000,28934000
1317.hk,CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED,95372000,95608000,96464000,97564000,97564000,99202000,100448000,102386000,102906000,102582000,102582000,102582000,103748000,106412000,106158000,106392000,106424000,106424000,106424000,108042000,108220000,107910000,108056000,109162000,109162000,109162000,110164000,110418000,110812000,111434000,111770000,111770000,111770000,111940000,111762000,111928000,111940000,112104000
1333.hk,CHINA ZHONGWANG HOLDINGS LIMITED,255290400,255848800,256249600,256098000,256098000,256269600,256442800,255713200,255308400,255122000,255122000,255122000,254671200,254740000,255144400,255068000,255486000,255486000,255486000,255920800,255496400,255327600,255153600,259002000,259002000,259002000,259266400,261053600,263887200,269100800,270782800,270782800,270782800,273814400,280294000,281279600,284366400,290171200
1336.hk,NEW CHINA LIFE INSURANCE COMPANY LTD,296565953,296488053,296301853,299380153,299380153,301186853,301965153,303471953,304882653,305925853,305925853,305925853,306225953,306365153,308396153,315207553,319538753,319538753,319538753,322150253,324113153,324083153,327306753,330143153,330143153,330143153,332946053,335708353,339932053,343610153,344780453,344780453,344780453,344467253,348617053,350997953,356826353,356696853
1339.hk,PEOPLE'S INSURANCE COMPANY (GROUP) OF CHINA LIMITED,699432000,708399000,706908000,724784000,724784000,728268000,732830000,733552000,740033000,745909000,745909000,745909000,753477000,765190000,765552000,770149000,767088000,767088000,767088000,780866000,784301000,807746000,821674000,843166000,843166000,843166000,864344000,883180000,894882000,899350000,908615000,908615000,908615000,905285000,901167000,904409000,905737000,889001000
1347.hk,HUA HONG SEMICONDUCTOR LIMITED,19616000,19975000,18460000,18455000,18455000,17995000,21088000,22200000,22994000,23210000,23210000,23210000,23529000,22645000,23013000,24833000,26234000,26234000,26234000,27459000,28909000,30351000,30765000,30297000,30297000,30297000,30527000,29897000,30002000,29958000,29471000,29471000,29471000,29059000,27987000,27574000,27094000,27307000
1357.hk,MEITU,185535100,185736100,186186600,188273100,188273100,189673100,188840100,189303600,189595600,190056100,190056100,190056100,190254100,189319600,189771600,189712100,190873600,190873600,190873600,189936100,191091600,190744100,191477600,192883600,192883600,192883600,195827100,196616600,196311600,194509600,192784600,192784600,192784600,194074100,197652600,201687100,201706600,202144100
1359.hk,CHINA CINDA ASSET MANAGEMENT CO,1383765337,1391418337,1403120337,1411818337,1411818337,1419233337,1419498337,1422669337,1427349337,1425150337,1425150337,1425150337,1427696337,1432146337,1430871337,1434567337,1431268337,1431268337,1431268337,1438531337,1436663337,1439067337,1427686337,1414958337,1414958337,1414958337,1403898337,1390241337,1378071337,1360881337,1367198337,1367198337,1367198337,1368451337,1371074337,1376069337,1384488337,1389811337
1361.hk,361 DEGREES INTERNATIONAL LIMITED,25782000,26939000,28013000,27585000,27585000,29148000,28085000,27918000,26805000,27326000,27326000,27326000,28265000,28185000,27513000,27523000,27233000,27233000,27233000,27746000,29240000,31704000,32548000,32336000,32336000,32336000,32506000,32584000,32618000,32622000,32476000,32476000,32476000,32811000,34141000,34173000,35211000,35018000
1363.hk,CT ENVIRONMENTAL GROUP LIMITED,161826000,171882000,176364000,178336000,178336000,175990000,171116000,175882000,192858000,195110000,195110000,195110000,197868000,203966000,206410000,206334000,206304000,206304000,206304000,206896000,212354000,219574000,230118000,237636000,237636000,237636000,240578000,240958000,242446000,240956000,237300000,237300000,237300000,238606000,231458000,230234000,233024000,232010000
1368.hk,XTEP INTERNATIONAL HOLDINGS LIMITED,20387500,21218000,20893000,20920000,20920000,20777000,23330500,23213500,22828000,22838000,22838000,22838000,22923000,22807500,22727000,23099000,23074000,23074000,23074000,21740000,21361500,20812500,20290000,19770500,19770500,19770500,19147500,18721000,18163500,17632000,17334500,17334500,17334500,17286500,17020000,16544000,15818500,15530000
1375.hk,CENTRAL CHINA SECURITIES CO,42963000,42979000,43042000,43490000,43490000,43895000,43497000,43783000,43937000,43878000,43878000,43878000,43947000,43864000,43713000,43772000,43790000,43790000,43790000,43693000,43458000,43907000,44281000,44445000,44445000,44445000,44762000,45014000,46043000,45992000,46371000,46371000,46371000,45768000,46206000,46496000,46446000,46133000
1378.hk,CHINA HONGQIAO GROUP LIMITED,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,653514913,629997413,628904063,625089563,625089563,625089563,612183063,608996531,608083931,606970431,604463931,604463931,604463931,601064931,600519931,600384431,599253431,599097931,599097931,599097931,598904431,598654431,598502931,598031431,597896931
1381.hk,CANVEST ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED,19147000,19147000,19146000,19146000,19146000,19150000,19154000,19207000,19185000,19190000,19190000,19190000,19190000,19175000,19181000,19178000,19181000,19181000,19181000,19182000,19182000,19201000,19200000,19187000,19187000,19187000,19197000,19201000,19019000,19019000,19006000,19006000,19006000,18949000,19067000,19095000,19050000,18956000
1382.hk,PACIFIC TEXTILES HOLDINGS LIMITED,3274000,4020000,4066000,4088000,4088000,4133000,4151000,4203000,4349000,4336000,4336000,4336000,4344000,4340000,4339000,4077000,3773000,3773000,3773000,3540000,3541000,3541000,3558000,3547000,3547000,3547000,3459000,3351000,3389000,3370000,3420000,3420000,3420000,3424000,3489000,4308000,4301000,4323000
1387.hk,RENHE COMMERCIAL HOLDINGS COMPANY LIMITED,2464919501,2464241501,2463789501,2463731501,2463731501,2461405501,2460917501,2460043501,2456113501,2455767501,2455767501,2455767501,2455525501,2449291501,2447969501,2445509501,2443053501,2443053501,2443053501,2440595501,2438269501,2437867501,2437677501,2434957501,2434957501,2434957501,2431195501,2430005501,2428593501,2426559501,2415851501,2415851501,2415851501,2348777501,2308063501,2232895501,2227553501,2221469501
1398.hk,INDUSTRIAL AND COMMERCIAL BANK OF CHINA LIMITED,9029303429,9032323429,9029906429,9078767429,9078767429,9095021429,9110079429,9131952429,9134003429,9139915429,9139915429,9139915429,9222222429,9430946429,9421029429,9516558429,9578858429,9578858429,9578858429,9649068429,9651509429,9737824429,9781847429,9837230429,9837230429,9837230429,9870343429,9912833499,9982582499,10010832499,10042122499,10042122499,10042122499,10060969499,10133990912,10181679684,10177475422,10177722135
1432.hk,CHINA SHENGMU ORGANIC MILK LIMITED,162065000,161854000,161852000,162930000,162930000,163480000,163563000,163626000,162710000,163403000,163403000,163403000,163684000,163857000,164974000,164042000,164210000,164210000,164210000,164192000,164399000,164235000,164259000,164852000,164852000,164852000,165188000,165297000,165498000,165832000,165850000,165850000,165850000,165788000,165900000,165951000,166137000,166266000
1448.hk,FU SHOU YUAN INTERNATIONAL GROUP LIMITED,55352000,55954000,56522000,56162000,56162000,55649000,57163000,57789000,58827000,59016000,59016000,59016000,59547000,59687000,59893000,58539000,58602000,58602000,58602000,60177000,60480000,61121000,62158000,61085000,61085000,61085000,59717000,60564000,61758000,62502000,62825000,62825000,62825000,63984000,64843000,64058000,64261000,64558000
1458.hk,ZHOU HEI YA INTERNATIONAL HOLDINGS COMPANY LIMITED,138387500,139022000,138363500,139908500,139908500,140518000,141367500,142671000,143610500,143939500,143939500,143939500,144810000,144393000,145406000,146564500,147768000,147768000,147768000,149426500,150040000,150488500,152567000,152225000,152225000,152225000,153000000,153008500,152710500,153464000,153524500,153524500,153524500,153546500,153035000,153636500,153998500,153089500
1478.hk,Q TECHNOLOGY (GROUP) COMPANY LIMITED,10596000,10514000,10598000,10758000,10758000,11291000,11637000,13493000,14651000,14937000,14937000,14937000,14806000,14896000,14379000,14648000,14284000,14284000,14284000,14308000,14384000,14025000,13493000,12873000,12873000,12873000,12552000,13203000,16108000,15886000,15905000,15905000,15905000,15224000,15349000,15298000,15346000,14770000
1508.hk,CHINA REINSURANCE (GROUP) CORPORATION,292451000,293384000,293906000,295178000,295178000,297349000,297906000,297699000,300477000,302903000,302903000,302903000,301449000,298611000,296059000,296091000,296136000,296136000,296136000,295353000,295364000,296313000,297228000,302378000,302378000,302378000,302070000,301893000,299788000,303759000,306356000,306356000,306356000,307279000,307494000,311074000,311668000,312644000
1513.hk,LIVZON PHARMACEUTICAL GROUP INC,13225810,13310910,13457410,13551490,13551490,13469990,13400290,13760890,13835190,13871490,13871490,13871490,13756230,14040800,13746100,13611770,13579880,13579880,13579880,13695670,14019170,14744170,14982200,14993150,14993150,14993150,15106950,15218350,15334950,15209850,15016650,15016650,15016650,15021620,15205700,15210700,15351200,15493300
1515.hk,CHINA RESOURCES PHOENIX HEALTHCARE HOLDINGS COMPANY LIMITED,17622500,18571000,19662000,19760500,19760500,21804000,24196000,24466000,28306500,28400500,28400500,28400500,26467500,27973000,28300000,28423000,28710000,28710000,28710000,28590500,28816000,29383000,30329500,29918500,29918500,29918500,31124000,31351500,31303000,33460000,33701000,33701000,33701000,32391000,32259000,31636500,30981000,31184000
1528.hk,RED STAR MACALLINE GROUP CORPORATION LTD,71380000,70672600,70456800,70350000,70350000,69509400,69499000,69193000,69287200,68884600,68884600,68884600,69231600,69550200,68827000,68917800,69457200,69457200,69457200,69870400,69972000,71353000,72280800,73135400,73135400,73135400,71282800,70376600,69591400,69345000,69301800,69301800,69301800,69458200,69619400,70787400,71994400,71833600
1530.hk,3SBIO INC,138693218,141396218,143245718,144002218,144002218,145565218,144810218,146067218,146714218,147167218,147167218,147167218,148160218,148624218,147824218,146826718,145195218,145195218,145195218,147510718,147906218,149771218,151705218,151029718,151029718,151029718,150206218,150912218,152335218,152147218,152009218,152009218,152009218,150881218,150951718,150650218,150659718,150238218
1533.hk,LANZHOU ZHUANGYUAN PASTURE CO,820000,820000,820000,915000,1023500,1057000,1007000,1159000
1548.hk,GENSCRIPT BIOTECH CORPORATION,62130000,64928000,66122000,67034000,67034000,71006000,72394000,73290000,72634000,73126000,73126000,73126000,73050000,74010000,75042000,75668000,76456000,76456000,76456000,78034000,79472000,80450000,81338000,81602000,81602000,81602000,82082000,83868000,85294000,85656000,87014000,87014000,87014000,88514000,88370000,88178000,89570000,90216000
1551.hk,GUANGZHOU RURAL COMMERCIAL BANK CO,154000,154000,156000,156000,156000,156000,156000,155000,317000,698000,698000,698000,811000,899000,908000,913000,987000,987000,987000,1003000,1030000,1054000,1269000,1347000,1347000,1347000,1429000,1457000,1813000,1857000,1855000,1855000,1855000,1865000,1865000,1888000,1999000,2076000
1569.hk,MINSHENG EDUCATION GROUP COMPANY LIMITED,76396000,78130000,78414000,83048000,83048000,84622000,84564000,86206000,87248000,88226000,88226000,88226000,88982000,89858000,90522000,89080000,92086000,92086000,92086000,93158000,93750000,93602000,93214000,94316000,94316000,94316000,95276000,96830000,97904000,98348000,97170000,97170000,97170000,95380000,98308000,98602000,92704000,92880000
1578.hk,BANK OF TIANJIN CO,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,78500,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000,58000
1583.hk,QINQIN FOODSTUFFS GROUP (CAYMAN) COMPANY LIMITED,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500,54500
1585.hk,YADEA GROUP HOLDINGS LTD,34126000,34740000,34728000,34936000,34936000,36070000,36036000,36970000,37520000,38660000,38660000,38660000,39632000,40944000,41284000,41820000,42030000,42030000,42030000,42150000,43946000,45134000,45282000,45334000,45334000,45334000,45526000,46614000,47134000,47776000,49212000,49212000,49212000,49418000,49688000,50762000,51626000,51814000
1606.hk,CHINA DEVELOPMENT BANK FINANCIAL LEASING CO,2648000,2648000,2462000,2462000,2462000,2342000,2120000,2120000,1620000,884000,884000,884000,884000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000,784000
1608.hk,VPOWER GROUP INTERNATIONAL HOLDINGS LIMITED,2566000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2561000,2560000,2540000,2540000,2540000,2476000,2419000,2416000,2360000,2310000,2310000,2310000,2308000,2304000,2304000,2304000,2304000,2304000,2304000,2296000,2296000,2296000,2296000,2296000
1610.hk,COFCO MEAT HOLDINGS LIMITED,41689000,41813000,42107000,42462000,42462000,41957000,41996000,43422000,43552000,42356000,42356000,42356000,42453000,42725000,42909000,43016000,43146000,43146000,43146000,43060000,42927000,42857000,42967000,43058000,43058000,43058000,41583000,42304000,42339000,41941000,42221000,42221000,42221000,42823000,42755000,42696000,42437000,42075000
1618.hk,METALLURGICAL CORPORATION OF CHINA LTD,316974000,317232000,316976000,317867000,317867000,318175000,317324000,318298000,318911000,321099000,321099000,321099000,321867000,324305000,321708000,320938000,321454000,321454000,321454000,321861000,318817000,319364000,320491000,322755000,322755000,322755000,323299000,322243000,323853000,322952000,323888000,323888000,323888000,325420000,328019000,333188000,337171000,336237000
1619.hk,TIANHE CHEMICALS GROUP LIMITED,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000,193880000
1622.hk,REDCO PROPERTIES GROUP LIMITED,7532000,7616000,7622000,7622000,7622000,7622000,7622000,7622000,7644000,7644000,7644000,7644000,7644000,7644000,9222000,9222000,9178000,9178000,9178000,9178000,9178000,9190000,9272000,9226000,9226000,9226000,9226000,9226000,9226000,9146000,9146000,9146000,9146000,9146000,9146000,12646000,12646000,12612000
